YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2M_MAX,T2M_MIN,TS,WS10M,WD10M,WS50M,WD50M,PS,PRECTOTCORR,RH2M
2002,1,25,3.56,0.66,280.23,62.68,69.69,0.51,7.53,0.1,8.47,3.42,16.31,3.76,8.33,5.73,321.5,8.9,321.94,97.51,0.01,74.56
2002,1,26,3.94,0.73,272.7,70.09,71.37,0.62,8.28,0.12,8.64,1.26,17.78,2.12,8.17,3.04,232.69,5.02,232.69,97.95,0.0,67.12
2002,1,27,3.94,0.73,265.23,68.69,69.85,0.61,8.08,0.12,9.64,2.3,18.35,2.84,8.58,2.46,241.06,3.65,254.62,98.09,0.0,64.38
2002,1,28,3.93,0.72,274.88,68.91,71.61,0.55,8.18,0.11,11.36,-2.45,22.29,3.96,10.0,3.02,236.56,4.74,236.06,98.04,0.0,42.0
2002,1,29,4.02,0.73,276.37,70.95,72.01,0.59,8.35,0.12,11.89,-3.06,21.35,6.12,10.53,2.59,202.31,3.85,200.19,98.19,0.0,39.25
2002,1,30,3.95,0.71,281.42,70.11,71.2,0.65,8.27,0.13,11.88,-0.3,19.69,6.75,9.98,2.86,226.31,4.28,226.88,98.14,0.0,44.69
2002,1,31,3.94,0.7,285.34,68.87,69.66,0.7,8.09,0.14,12.47,-0.83,22.66,5.48,11.25,3.62,242.5,5.57,228.56,97.89,0.0,43.12
2002,2,1,3.96,0.7,273.48,69.5,70.14,0.76,8.2,0.16,10.33,4.48,18.27,5.2,10.51,3.82,196.75,5.77,196.12,98.11,0.0,70.56
2002,2,2,4.04,0.7,269.71,69.98,70.51,0.68,8.23,0.14,9.09,2.53,18.01,4.03,9.63,2.79,210.88,4.38,224.06,98.24,0.0,70.44
2002,2,3,3.99,0.69,270.98,69.2,70.09,0.73,8.17,0.15,9.85,4.03,16.26,5.24,10.68,2.31,190.88,3.44,191.75,97.98,0.0,71.31
2002,2,4,4.04,0.7,286.19,70.55,71.88,0.77,8.39,0.16,9.76,1.87,18.19,3.21,9.87,2.18,203.31,3.34,206.0,97.69,0.0,62.5
2002,2,5,4.05,0.69,278.05,69.96,71.3,0.61,8.3,0.12,9.83,3.47,17.48,4.06,10.13,3.1,269.56,5.06,270.94,97.74,0.02,67.75
2002,2,6,2.72,0.46,311.3,47.8,69.23,0.59,6.11,0.12,9.85,1.98,17.38,4.32,9.78,5.27,241.88,7.98,242.5,96.91,0.48,61.0
2002,2,7,3.49,0.58,288.52,61.34,79.9,0.55,7.69,0.11,7.49,2.1,12.76,2.81,7.58,3.89,320.94,6.23,321.06,96.73,3.33,72.38
2002,2,8,2.27,0.38,300.69,40.12,76.18,0.31,5.12,0.06,7.87,2.8,13.81,2.59,7.94,7.97,230.31,11.04,215.56,97.24,0.56,73.81
2002,2,9,4.15,0.68,284.4,74.02,78.98,0.62,8.95,0.12,8.98,3.33,16.05,4.7,9.07,5.34,258.31,7.33,258.38,97.64,0.25,70.94
2002,2,10,4.37,0.71,275.17,77.91,82.27,0.79,9.5,0.16,9.99,0.89,19.91,3.01,9.84,4.23,318.0,6.57,318.0,97.43,0.0,60.56
2002,2,11,4.6,0.74,272.42,81.5,82.77,0.87,9.8,0.18,11.68,2.68,21.76,4.54,11.56,2.96,217.44,4.99,218.75,97.47,0.0,61.25
2002,2,12,4.64,0.74,275.39,82.2,83.77,0.98,9.91,0.2,12.25,2.62,22.08,5.66,11.12,2.07,244.81,2.9,247.56,97.63,0.0,57.0
2002,2,13,4.69,0.74,277.65,82.93,84.23,0.9,9.98,0.18,13.3,-1.63,22.34,5.65,11.81,1.86,227.31,2.76,241.62,97.35,0.0,39.12
2002,2,14,4.67,0.73,281.27,81.27,83.05,0.85,9.8,0.17,14.5,-3.56,25.2,7.4,12.9,4.45,261.69,6.73,262.44,96.73,0.0,30.62
2002,2,15,3.67,0.57,299.78,64.18,75.88,0.74,7.8,0.15,11.39,3.01,19.57,5.26,11.51,3.34,150.5,5.24,166.31,96.75,0.0,60.19
2002,2,16,3.74,0.57,310.88,66.48,77.74,0.74,8.14,0.15,12.51,7.48,18.84,8.66,13.05,3.16,87.69,4.42,89.12,96.96,0.03,74.44
2002,2,17,4.24,0.65,312.39,74.02,78.57,0.8,8.95,0.16,12.84,5.56,22.91,6.55,13.14,2.8,162.38,4.13,163.56,96.91,0.0,66.56
2002,2,18,3.29,0.5,323.68,58.29,79.11,0.72,7.39,0.14,15.98,1.71,24.55,9.9,15.37,3.29,149.75,4.52,151.19,96.86,0.0,42.69
2002,2,19,2.14,0.32,302.95,38.84,81.47,0.52,5.19,0.1,10.1,3.96,15.44,6.23,10.37,7.53,108.0,9.58,107.75,97.26,0.02,67.81
2002,2,20,4.27,0.63,289.12,75.23,88.38,0.74,9.31,0.15,8.58,2.12,14.92,3.51,9.15,5.73,340.06,8.12,339.94,97.47,0.32,66.81
2002,2,21,3.63,0.53,295.84,64.2,87.88,0.68,8.23,0.13,8.52,-0.57,17.46,1.19,9.06,5.41,287.81,7.54,288.5,96.47,0.78,61.19
2002,2,22,2.35,0.34,311.15,41.02,83.97,0.4,5.47,0.08,6.92,0.67,12.09,3.12,7.04,6.88,308.12,9.46,308.94,96.29,0.66,66.88
2002,2,23,4.74,0.68,288.15,84.57,92.91,0.78,10.46,0.16,9.26,2.24,17.17,3.02,9.15,4.47,325.12,6.43,325.06,97.22,0.11,66.88
2002,2,24,5.14,0.73,280.48,92.24,94.54,0.96,11.32,0.2,11.11,1.19,19.88,4.17,11.28,3.99,319.69,6.01,319.44,97.13,0.0,54.94
2002,2,25,5.19,0.73,279.41,93.78,95.87,1.01,11.52,0.2,11.48,3.22,19.71,4.76,12.31,2.7,232.5,4.3,234.62,97.28,0.0,62.75
2002,2,26,5.22,0.73,286.84,92.17,94.18,0.98,11.28,0.2,12.9,-0.06,22.36,4.81,11.8,2.91,256.44,4.12,257.75,97.34,4.61,44.25
2002,2,27,5.18,0.72,291.2,90.23,95.48,1.02,11.13,0.2,14.97,-1.64,25.38,6.93,13.98,3.51,263.5,5.38,264.69,97.21,0.0,35.19
2002,2,28,5.14,0.71,298.95,89.54,96.45,1.02,11.14,0.2,15.71,-3.68,26.33,7.09,15.49,5.09,263.75,8.2,264.75,96.96,0.0,29.38
2002,3,1,4.77,0.65,300.16,82.59,92.16,0.96,10.23,0.2,14.23,-3.42,22.97,7.85,13.36,4.54,229.19,7.36,229.31,96.73,0.02,30.81
2002,3,2,5.05,0.68,306.03,89.28,90.95,1.16,10.95,0.23,16.83,-3.45,27.48,9.47,15.26,3.68,230.5,5.37,230.94,96.54,0.0,27.44
2002,3,3,4.57,0.62,324.85,79.88,80.28,0.98,9.41,0.2,17.53,-1.38,26.69,12.17,16.01,3.21,180.56,4.62,180.94,96.44,0.0,29.25
2002,3,4,5.12,0.68,321.19,90.62,92.21,1.31,11.1,0.26,19.06,-0.87,28.59,13.26,17.94,3.66,244.31,5.43,244.75,96.23,0.0,28.5
2002,3,5,4.32,0.57,314.64,75.38,76.05,1.02,8.79,0.2,17.31,0.22,26.9,10.31,16.26,6.73,209.31,9.04,209.94,95.68,0.0,34.44
2002,3,6,3.88,0.51,310.47,69.54,100.55,1.02,9.25,0.2,12.22,2.08,18.49,6.23,12.57,2.9,239.06,4.27,239.88,96.46,0.02,53.31
2002,3,7,4.82,0.62,311.36,85.21,98.12,0.98,10.68,0.2,11.52,2.52,18.32,5.54,12.19,3.38,78.5,4.96,78.5,96.7,0.06,59.0
2002,3,8,5.35,0.69,281.19,94.45,101.48,0.96,11.67,0.2,10.94,2.15,18.61,4.88,11.87,4.62,135.88,6.96,135.75,96.77,0.08,60.62
2002,3,9,4.96,0.63,295.98,87.09,102.74,0.88,10.89,0.18,11.55,2.41,18.78,4.68,12.65,3.31,251.0,5.12,265.06,96.63,0.09,59.88
2002,3,10,2.83,0.36,312.57,50.15,98.38,0.48,6.5,0.09,11.5,4.4,17.65,5.3,12.05,5.2,322.69,7.26,322.5,96.75,2.06,63.88
2002,3,11,5.87,0.73,281.3,103.8,105.3,1.19,12.84,0.24,12.86,2.8,20.93,6.3,13.01,4.38,260.12,6.43,259.94,97.19,0.09,56.81
2002,3,12,5.82,0.73,301.02,102.91,104.12,1.21,12.65,0.24,16.13,0.5,25.71,7.96,16.58,3.15,245.56,4.93,247.44,97.18,0.0,38.56
2002,3,13,5.63,0.7,292.3,97.26,102.62,1.29,12.09,0.26,16.08,-0.24,23.95,10.37,16.23,4.02,213.88,5.93,214.19,96.8,0.0,36.62
2002,3,14,5.84,0.72,296.59,103.16,104.07,1.35,12.77,0.27,16.42,2.47,25.64,8.82,16.27,3.55,141.31,5.25,125.62,96.34,0.0,43.75
2002,3,15,5.49,0.67,308.8,98.11,101.98,1.14,12.05,0.23,14.58,7.07,21.78,9.6,15.39,7.01,111.81,9.25,96.69,96.56,0.0,64.88
2002,3,16,5.85,0.71,296.06,104.8,106.95,1.39,12.97,0.28,13.65,6.03,21.47,7.05,15.18,3.62,168.38,5.42,167.88,96.63,0.0,66.12
2002,3,17,2.86,0.34,334.52,52.1,99.37,0.77,6.94,0.15,13.31,9.38,17.32,10.01,13.89,4.81,96.62,6.14,81.94,96.25,0.24,78.38
2002,3,18,4.24,0.51,327.51,76.98,108.03,0.91,9.88,0.18,13.42,5.6,19.09,8.35,14.51,4.68,200.69,6.11,199.75,97.08,0.06,62.06
2002,3,19,4.51,0.53,328.09,82.73,112.15,0.92,10.7,0.19,15.2,5.77,23.65,7.78,15.9,3.45,292.62,4.96,291.88,97.43,0.0,56.56
2002,3,20,6.28,0.73,310.55,115.06,116.2,1.34,14.44,0.27,17.14,5.67,27.23,8.95,17.94,4.22,273.19,6.48,272.88,97.62,0.0,53.62
2002,3,21,6.46,0.75,298.62,117.56,119.27,1.62,14.86,0.33,17.93,3.54,27.75,11.16,18.71,4.65,328.06,7.14,327.88,97.57,0.0,43.56
2002,3,22,6.56,0.76,292.19,118.23,119.96,1.73,14.95,0.34,18.07,3.12,27.48,11.51,18.5,6.85,330.56,9.85,330.94,97.26,0.0,42.0
2002,3,23,6.35,0.73,298.89,116.48,120.58,1.61,14.85,0.32,16.08,3.79,23.61,10.61,16.84,8.58,323.5,11.44,323.44,96.66,0.01,46.81
2002,3,24,4.03,0.46,327.62,72.4,121.82,1.08,9.71,0.21,12.7,4.07,18.86,7.9,14.01,5.04,267.19,7.08,266.38,96.74,0.4,60.56
2002,3,25,5.84,0.66,282.84,103.59,120.45,1.34,13.21,0.27,10.23,-1.49,17.56,3.73,12.12,3.1,59.94,4.73,102.94,97.02,0.02,48.75
2002,3,26,5.71,0.64,288.52,101.66,121.78,1.41,13.08,0.28,10.63,-1.16,18.56,4.05,11.78,3.34,206.06,4.73,219.56,97.05,0.0,48.44
2002,3,27,6.78,0.76,272.02,120.8,122.48,1.46,15.25,0.3,11.26,-0.9,20.4,2.58,13.24,2.27,183.62,3.59,188.94,97.02,0.0,48.12
2002,3,28,2.43,0.27,324.61,45.05,109.23,0.66,5.98,0.13,11.73,4.44,18.93,5.33,13.06,4.98,106.19,6.58,107.06,96.96,0.33,64.75
2002,3,29,1.91,0.21,345.59,35.27,104.46,0.5,4.44,0.1,11.4,7.41,16.61,6.87,11.94,7.3,87.69,9.21,88.69,96.65,1.89,77.88
2002,3,30,2.65,0.29,352.37,47.82,100.91,0.63,5.96,0.12,12.47,7.99,17.24,9.26,14.1,2.85,92.5,3.5,109.56,97.09,2.2,75.81
2002,3,31,4.6,0.5,335.82,83.15,115.58,1.1,10.79,0.22,12.69,7.69,18.85,8.3,14.45,1.94,154.19,2.94,158.19,97.14,1.28,74.75
2002,4,1,3.34,0.36,350.76,60.8,111.6,0.8,7.81,0.16,13.72,8.81,20.28,9.36,14.87,3.16,180.75,4.31,182.44,96.87,3.22,75.25
2002,4,2,3.45,0.38,358.95,62.51,106.5,0.96,7.82,0.19,16.7,9.53,24.52,10.54,17.97,4.07,132.38,5.47,134.56,96.26,0.54,67.88
2002,4,3,4.74,0.51,341.12,85.44,125.34,1.23,11.16,0.24,16.57,6.07,23.15,10.59,17.2,3.77,268.75,5.2,267.88,95.57,0.16,53.12
2002,4,4,6.21,0.66,313.52,109.48,119.05,1.3,13.7,0.26,14.12,0.01,19.59,7.91,14.94,7.66,272.69,10.48,273.31,95.49,0.44,41.88
2002,4,5,5.53,0.59,310.61,98.44,123.02,1.07,12.47,0.21,13.85,3.37,19.73,9.57,14.46,6.12,288.38,8.13,288.38,95.96,0.34,52.31
2002,4,6,7.19,0.76,290.2,127.52,129.35,1.62,16.18,0.33,15.56,-1.24,24.65,6.94,15.65,4.07,233.56,5.59,234.62,96.34,0.0,35.88
2002,4,7,6.91,0.73,308.28,123.2,124.27,1.66,15.4,0.34,18.26,1.08,27.54,11.62,17.93,2.83,129.88,3.87,131.94,96.23,0.0,34.75
2002,4,8,5.93,0.62,338.59,105.82,111.82,1.36,12.88,0.27,18.51,8.69,28.07,10.73,19.32,3.34,95.88,4.49,96.69,96.14,0.0,56.88
2002,4,9,6.11,0.63,338.3,108.8,118.74,1.51,13.55,0.3,19.33,5.29,29.73,9.62,20.86,3.05,185.94,4.81,200.88,96.18,0.0,50.06
2002,4,10,6.36,0.66,336.72,114.62,122.43,1.66,14.32,0.33,17.84,8.87,27.55,10.61,19.5,4.52,136.75,5.95,139.25,95.93,0.21,63.5
2002,4,11,3.8,0.39,393.06,64.59,76.61,0.74,6.25,0.15,22.39,3.61,31.36,13.55,22.56,7.47,212.62,10.76,213.38,95.02,0.05,35.0
2002,4,12,4.33,0.44,370.82,74.52,84.06,0.93,7.88,0.18,19.72,-0.99,25.98,12.01,20.12,8.13,245.25,11.41,245.31,95.07,0.0,24.94
2002,4,13,6.68,0.68,312.54,117.86,126.08,1.55,14.87,0.31,17.27,-2.98,24.97,9.65,18.01,5.87,254.81,8.23,255.25,95.66,0.01,26.94
2002,4,14,4.33,0.44,337.93,76.77,121.48,1.02,9.86,0.2,13.44,8.4,17.64,8.72,14.6,4.25,26.31,5.73,25.88,96.1,4.82,73.56
2002,4,15,5.41,0.55,333.26,97.11,128.09,1.22,12.47,0.24,15.2,7.3,20.31,9.83,16.57,2.73,228.56,3.87,226.88,96.53,3.64,62.94
2002,4,16,4.31,0.43,335.3,77.02,125.39,1.14,10.03,0.23,15.26,7.01,21.75,8.65,16.25,4.35,176.56,6.09,177.25,96.78,2.36,62.44
2002,4,17,6.81,0.68,312.74,122.49,134.0,1.7,15.66,0.34,15.33,5.78,23.81,6.83,17.4,2.81,234.19,4.34,235.12,96.86,0.14,58.81
2002,4,18,6.29,0.62,314.51,111.89,130.98,1.54,14.25,0.3,15.3,7.19,22.12,10.24,17.8,2.3,100.69,3.18,98.81,96.98,0.35,62.44
2002,4,19,6.99,0.69,307.52,125.21,134.88,1.64,15.98,0.33,15.37,2.31,23.7,7.66,17.23,2.8,40.94,4.05,38.56,97.21,0.01,49.62
2002,4,20,5.76,0.56,311.68,101.74,131.74,1.4,13.03,0.28,15.87,2.58,23.07,9.71,17.3,3.03,85.38,4.34,84.5,97.44,0.94,44.25
2002,4,21,4.15,0.41,312.73,73.44,132.63,0.98,9.62,0.19,13.97,3.6,20.11,7.55,14.41,2.85,296.94,4.07,296.06,97.29,2.2,51.31
2002,4,22,3.92,0.38,340.33,68.51,132.96,0.87,9.16,0.16,11.6,5.02,16.83,6.62,12.54,6.84,169.25,9.23,169.19,97.28,2.2,66.62
2002,4,23,5.05,0.49,324.07,88.85,134.46,1.09,11.56,0.21,13.26,5.53,19.33,8.11,14.27,6.3,194.12,8.54,179.38,97.49,0.95,63.88
2002,4,24,7.0,0.68,311.22,124.48,137.5,1.44,15.71,0.28,14.62,4.2,21.65,7.66,16.34,3.48,186.75,5.14,200.81,97.44,0.44,55.62
2002,4,25,3.58,0.34,335.42,64.01,132.09,0.76,8.34,0.15,15.05,4.63,22.41,8.07,15.98,3.78,308.0,5.16,291.94,97.19,0.57,55.38
2002,4,26,7.7,0.73,299.51,137.77,140.1,1.62,17.41,0.32,15.94,4.37,23.56,8.71,17.52,4.14,144.5,5.94,128.5,97.1,0.0,51.5
2002,4,27,7.5,0.72,318.55,134.65,137.13,1.6,16.85,0.32,20.01,3.76,29.74,9.25,20.57,2.84,270.69,3.92,272.56,96.9,0.0,41.5
2002,4,28,7.3,0.7,336.07,130.73,135.96,1.79,16.41,0.36,22.5,0.63,31.32,13.9,22.78,5.88,261.19,8.64,261.88,96.74,0.0,26.94
2002,4,29,6.77,0.64,345.12,120.02,134.3,1.72,15.12,0.34,24.55,1.18,33.69,15.8,24.94,5.16,223.31,7.7,224.25,96.69,0.0,25.06
2002,4,30,7.76,0.73,324.59,140.41,141.56,2.05,17.82,0.41,22.08,6.79,31.04,14.33,23.98,3.57,78.31,5.1,78.38,96.92,0.0,42.19
2002,5,1,7.07,0.66,340.32,126.05,133.91,1.88,15.85,0.38,22.27,7.4,32.9,13.48,23.86,2.95,101.31,3.85,103.25,96.52,8.63,45.38
2002,5,2,5.18,0.48,371.9,93.59,124.41,1.34,11.52,0.27,22.33,12.64,28.99,17.58,23.81,3.1,88.56,4.59,89.06,96.01,3.92,58.0
2002,5,3,7.09,0.66,354.16,129.45,130.52,1.74,16.03,0.35,21.92,11.16,30.49,14.26,23.56,4.51,82.88,5.95,84.88,96.03,0.21,54.12
2002,5,4,5.73,0.53,353.92,104.11,136.17,1.59,13.43,0.32,18.25,6.39,26.19,12.02,20.48,7.54,126.5,9.02,125.06,96.75,1.46,49.5
2002,5,5,7.78,0.72,318.75,142.26,145.12,2.0,18.18,0.4,17.48,5.44,25.14,10.82,20.14,4.97,80.62,5.91,79.94,96.91,0.1,48.94
2002,5,6,1.73,0.16,362.49,33.53,131.89,0.51,4.47,0.1,14.05,8.87,17.01,10.61,15.15,4.66,72.75,5.88,73.75,96.46,0.15,71.44
2002,5,7,2.32,0.21,385.96,43.91,115.28,0.52,4.92,0.1,17.13,15.01,23.89,12.73,17.8,5.0,95.06,6.15,111.31,95.67,31.82,88.12
2002,5,8,7.02,0.65,358.41,128.25,143.78,1.66,16.59,0.34,19.83,6.31,28.44,12.22,20.51,4.93,271.5,7.3,271.5,95.98,0.02,47.06
2002,5,9,6.05,0.55,357.84,109.56,128.0,1.64,13.38,0.33,17.97,11.03,24.21,12.57,18.8,4.33,103.81,5.8,104.94,96.62,0.12,67.12
2002,5,10,6.39,0.59,361.45,115.98,124.82,1.73,14.05,0.34,19.39,9.28,27.96,12.39,21.17,4.32,172.31,5.69,173.38,96.25,4.44,56.5
2002,5,11,6.2,0.56,344.91,112.58,144.36,1.47,14.6,0.3,17.98,8.57,24.42,10.57,19.46,4.07,273.31,5.53,273.88,96.62,0.44,57.88
2002,5,12,7.47,0.68,332.84,134.98,147.24,1.92,17.38,0.38,18.28,6.48,25.51,12.33,20.29,4.27,262.81,6.04,261.38,97.03,0.07,51.75
2002,5,13,8.2,0.74,319.28,146.73,148.69,1.91,18.63,0.38,19.89,6.14,29.34,10.73,20.98,3.2,226.0,4.31,243.62,97.36,0.0,46.5
2002,5,14,7.98,0.72,335.27,144.39,148.12,1.96,18.37,0.39,23.42,4.71,33.54,14.75,24.69,3.77,150.06,5.6,176.62,97.42,0.0,33.38
2002,5,15,8.34,0.75,319.93,150.63,152.12,2.08,19.23,0.41,21.24,4.87,30.17,13.0,22.83,3.13,80.75,4.17,78.06,97.67,0.0,38.88
2002,5,16,8.02,0.72,327.13,145.43,148.93,2.06,18.51,0.41,22.43,6.52,31.36,15.27,23.87,2.57,114.75,3.3,115.62,97.43,0.0,39.62
2002,5,17,8.11,0.73,340.13,148.18,149.64,2.09,18.87,0.41,22.46,7.44,32.28,14.4,24.2,4.14,176.88,5.13,180.25,96.97,0.0,43.88
2002,5,18,6.82,0.61,362.41,123.82,134.47,1.76,15.09,0.35,22.72,10.06,31.55,14.62,24.73,3.26,122.81,4.34,122.0,96.85,0.0,51.56
2002,5,19,8.08,0.73,338.34,147.3,152.8,2.12,18.98,0.42,20.72,7.0,28.23,13.98,23.12,4.4,233.88,5.7,232.19,97.05,0.0,45.62
2002,5,20,8.33,0.74,325.86,149.16,151.73,2.11,19.0,0.42,21.48,7.84,30.69,13.87,23.76,2.3,197.31,3.2,203.5,96.86,0.0,47.69
2002,5,21,6.02,0.54,369.09,108.12,135.38,1.57,13.41,0.31,22.44,7.54,33.37,14.15,24.2,3.14,174.62,4.15,176.5,96.46,0.0,42.38
2002,5,22,7.57,0.67,376.58,136.41,138.96,1.9,16.97,0.38,25.6,8.15,37.09,15.9,27.44,2.7,178.94,3.77,185.31,96.18,0.0,38.31
2002,5,23,6.51,0.58,386.73,116.34,126.59,1.5,13.74,0.3,24.92,10.55,35.26,17.13,26.26,4.83,162.0,6.05,163.81,96.12,0.07,46.19
2002,5,24,7.76,0.69,336.57,139.5,156.35,2.15,18.2,0.43,19.92,4.05,26.62,13.97,21.8,8.23,334.19,10.55,333.44,96.73,0.15,37.88
2002,5,25,8.61,0.77,317.8,156.3,158.16,2.23,20.15,0.45,20.72,2.37,30.54,11.13,22.27,5.63,320.62,7.93,320.25,96.71,0.0,35.06
2002,5,26,8.5,0.75,343.13,155.84,157.95,2.43,20.16,0.48,23.59,4.77,32.69,14.28,25.65,3.49,233.62,5.1,238.56,96.67,0.0,33.75
2002,5,27,7.77,0.69,351.45,138.26,140.05,1.95,17.02,0.38,24.55,8.18,34.76,14.69,26.55,4.11,179.69,5.23,181.62,96.3,0.02,42.44
2002,5,28,8.35,0.73,331.41,152.2,157.62,2.29,19.87,0.45,22.38,8.46,31.19,15.21,25.36,5.62,232.88,7.01,261.69,96.64,0.1,46.94
2002,5,29,7.83,0.69,351.13,143.4,147.02,2.16,18.1,0.43,21.17,8.9,29.25,15.05,23.43,2.81,122.5,3.52,122.94,97.03,0.28,48.88
2002,5,30,7.74,0.68,354.78,142.48,153.05,2.23,18.26,0.44,22.86,7.17,30.95,15.31,25.28,3.05,103.25,3.95,102.19,97.25,0.29,40.75
2002,5,31,7.6,0.66,357.72,138.57,148.85,2.05,17.51,0.41,25.24,7.33,32.64,18.71,26.75,2.63,148.25,3.09,144.38,97.2,0.04,33.69
2002,6,1,7.87,0.69,351.55,145.9,149.77,2.17,18.51,0.43,24.35,7.5,31.88,17.76,26.84,2.9,94.38,3.41,93.44,97.17,0.05,36.88
2002,6,2,8.06,0.7,355.61,149.46,151.11,2.18,19.03,0.44,24.4,10.0,33.68,16.65,27.58,2.81,111.19,3.18,107.94,96.96,0.07,45.69
2002,6,3,8.25,0.72,359.12,152.05,153.84,2.36,19.41,0.47,24.93,8.3,34.83,17.17,28.06,2.39,137.0,2.77,131.5,96.84,0.0,40.69
2002,6,4,7.72,0.67,376.59,142.45,147.7,2.24,18.03,0.45,26.0,8.13,35.65,17.17,27.91,4.36,190.94,5.53,192.94,96.55,0.0,37.06
2002,6,5,6.92,0.6,404.23,124.27,128.3,1.91,14.94,0.38,28.13,6.41,39.2,17.9,29.53,4.59,161.56,6.27,163.38,95.92,0.0,31.38
2002,6,6,7.14,0.62,391.43,128.66,130.27,2.02,15.55,0.4,26.19,6.76,35.89,17.76,28.85,5.47,241.88,6.76,273.69,95.97,0.14,33.19
2002,6,7,6.86,0.59,370.68,127.39,144.55,2.06,16.12,0.41,23.12,11.37,30.4,17.43,26.53,4.51,97.75,4.98,99.38,96.48,0.5,50.19
2002,6,8,8.11,0.7,357.34,149.94,154.34,2.29,19.36,0.45,23.76,7.9,31.49,15.51,26.3,4.07,135.38,5.2,136.19,96.49,0.0,41.12
2002,6,9,5.96,0.52,355.27,108.34,146.96,1.7,14.15,0.34,20.98,9.18,25.35,15.48,23.4,4.27,137.06,5.47,161.62,96.57,0.24,48.25
2002,6,10,8.71,0.76,316.42,160.07,161.38,2.38,20.75,0.48,22.48,2.39,31.65,12.24,24.94,3.48,232.69,4.94,231.94,96.98,0.0,31.88
2002,6,11,8.61,0.75,333.6,160.06,161.27,2.51,20.74,0.5,23.98,5.82,32.88,15.14,26.63,3.54,176.12,4.82,188.69,97.12,0.0,35.31
2002,6,12,8.49,0.73,341.12,156.33,157.69,2.37,20.05,0.47,25.5,6.33,35.79,15.58,29.27,2.57,152.25,3.7,149.62,97.16,0.0,33.69
2002,6,13,8.61,0.75,338.39,158.79,159.91,2.45,20.52,0.48,24.53,6.8,34.01,16.44,27.66,3.45,58.62,4.23,54.81,97.23,0.0,38.88
2002,6,14,8.58,0.74,336.34,156.88,158.05,2.44,20.13,0.48,23.94,7.31,32.15,15.15,27.0,3.38,75.38,4.45,73.44,97.19,0.0,39.38
2002,6,15,8.59,0.74,339.7,157.74,158.67,2.41,20.27,0.48,25.34,9.67,33.53,18.25,28.13,2.83,142.38,3.3,142.81,97.14,0.0,42.56
2002,6,16,8.61,0.75,338.88,156.93,158.02,2.36,20.12,0.47,25.63,6.04,33.67,18.78,28.16,2.71,139.12,3.33,139.06,97.18,0.0,32.62
2002,6,17,8.65,0.75,334.99,155.77,156.84,2.36,19.91,0.47,26.81,3.09,34.87,20.05,28.79,2.4,161.0,3.15,158.88,97.21,0.0,26.19
2002,6,18,8.6,0.74,346.84,155.99,156.98,2.4,20.01,0.48,28.11,3.62,36.49,21.24,29.87,2.84,177.44,3.54,176.5,97.08,0.0,23.06
2002,6,19,8.07,0.7,358.49,145.55,147.7,2.2,18.23,0.43,28.76,4.24,36.69,21.61,30.59,3.44,171.0,4.38,171.94,96.95,0.0,23.38
2002,6,20,8.03,0.7,376.98,147.9,151.02,2.39,18.77,0.47,30.06,8.01,39.33,20.52,32.9,2.42,170.62,3.24,175.69,96.98,0.02,30.19
2002,6,21,8.26,0.72,366.92,152.17,153.41,2.41,19.3,0.48,29.32,8.9,38.2,20.73,32.06,3.53,55.19,4.61,52.88,97.17,0.0,34.06
2002,6,22,8.44,0.73,358.56,155.91,156.93,2.39,19.96,0.48,27.78,6.77,35.44,19.52,30.36,4.02,50.88,5.34,49.69,97.2,0.0,30.0
2002,6,23,8.32,0.72,365.86,152.84,154.51,2.44,19.46,0.48,28.69,7.83,36.47,19.9,31.69,3.21,118.56,4.19,116.5,97.06,0.0,30.94
2002,6,24,7.48,0.65,383.3,138.38,149.11,2.15,17.62,0.43,28.5,14.13,35.96,21.39,30.9,3.18,179.19,4.13,183.31,96.9,11.4,45.62
2002,6,25,7.87,0.68,393.23,147.96,152.42,2.32,18.86,0.46,28.37,15.33,35.13,21.15,30.76,2.09,135.69,2.91,131.44,97.04,1.51,49.12
2002,6,26,8.04,0.7,391.09,149.84,150.77,2.32,18.94,0.46,28.65,12.62,35.83,22.05,31.46,2.08,95.81,2.77,93.19,97.21,0.04,40.56
2002,6,27,8.07,0.7,391.55,149.51,150.6,2.35,18.92,0.46,30.66,10.96,39.15,22.06,32.83,1.92,191.06,2.63,195.38,97.0,0.0,33.44
2002,6,28,6.66,0.58,409.04,122.74,149.42,2.16,15.8,0.42,33.12,10.98,41.9,24.31,33.79,3.27,258.69,4.44,260.94,96.83,4.98,29.81
2002,6,29,6.85,0.59,409.23,127.47,145.82,2.26,16.22,0.44,31.28,14.09,40.55,23.55,32.95,3.3,114.31,4.77,116.31,96.95,0.27,39.38
2002,6,30,6.61,0.58,417.5,122.16,142.16,2.05,15.37,0.4,30.81,12.43,40.41,23.21,32.62,4.27,177.12,5.43,179.62,96.79,0.0,37.31
2002,7,1,7.89,0.69,388.25,143.38,143.83,2.41,18.02,0.47,30.51,10.98,41.95,21.01,32.01,4.87,138.19,6.94,139.75,96.53,0.0,39.62
