Year,Month,Day,Temperature_2m,Dew_Point_Temperature_2m,Max_Temperature_2m,Min_Temperature_2m,Surface_Temperature,Wind_Speed_10m,Wind_Direction_10m,Wind_Speed_50m,Wind_Direction_50m,Surface_Pressure,Corrected_Precipitation,Relative_Humidity_2m
1986,12,28,6.01,2.49,11.62,2.37,5.55,5.32,326.19,8.49,326.62,97.69,1.1,80.5
1986,12,29,6.09,0.78,14.88,0.91,5.48,3.58,280.94,5.92,281.06,98.12,0.17,72.06
1986,12,30,7.03,-2.56,16.16,1.15,5.7,3.17,267.81,4.99,268.38,97.78,0.0,53.62
1986,12,31,7.2,-1.34,15.8,1.7,5.79,2.71,291.5,4.13,292.38,97.68,0.0,58.62
1987,1,1,7.65,-2.45,16.0,1.39,5.76,2.49,285.5,3.85,287.0,97.71,0.0,52.44
1987,1,2,9.04,-1.7,18.24,2.75,7.47,2.65,290.5,4.27,291.69,97.14,0.0,48.75
1987,1,3,8.71,5.4,14.34,3.8,8.76,3.12,314.19,5.23,329.12,96.59,3.48,81.12
1987,1,4,6.9,3.31,12.74,3.59,6.58,4.9,324.94,7.82,325.31,97.08,0.47,80.44
1987,1,5,6.66,0.76,14.51,2.45,6.03,4.0,304.69,6.38,305.19,97.85,0.2,70.25
1987,1,6,7.4,-3.07,17.65,1.48,6.47,4.98,266.25,8.05,267.06,97.24,0.0,50.69
1987,1,7,8.37,0.5,17.74,2.01,7.71,3.5,283.75,6.08,284.94,96.7,0.05,60.31
1987,1,8,6.7,1.21,12.33,1.71,6.44,4.73,330.38,7.63,330.5,96.99,0.15,71.62
1987,1,9,4.52,-2.69,12.46,-0.42,4.44,3.84,273.31,6.77,274.19,97.46,0.07,64.25
1987,1,10,3.7,-1.44,8.01,0.12,3.31,8.3,225.88,11.36,226.31,96.22,0.0,69.88
1987,1,11,6.05,-0.49,14.27,1.04,5.6,7.08,272.06,9.88,272.5,95.83,0.05,67.69
1987,1,12,6.72,-1.08,15.28,0.66,6.13,5.16,259.56,8.17,259.94,96.74,0.01,64.06
1987,1,13,8.83,-0.42,16.37,4.68,8.24,6.05,228.0,9.5,228.06,96.42,0.0,54.5
1987,1,14,9.13,-0.84,18.31,1.16,8.64,7.39,252.31,10.69,252.88,95.66,0.01,51.56
1987,1,15,2.95,-7.44,10.11,-1.94,2.9,5.45,251.62,8.14,252.38,96.27,0.02,47.5
1987,1,16,2.26,-1.56,4.94,-0.05,1.83,2.18,231.5,3.2,234.25,96.28,5.37,76.19
1987,1,17,3.44,-1.45,9.57,-1.06,2.8,5.45,295.12,8.29,295.25,96.34,0.64,73.38
1987,1,18,5.46,0.71,9.83,2.04,5.12,6.85,290.44,9.79,291.19,96.52,0.6,73.06
1987,1,19,6.63,2.18,12.97,1.47,6.18,3.89,318.75,5.91,318.94,96.99,0.26,75.62
1987,1,20,5.96,1.01,11.74,1.58,5.72,2.2,236.94,3.18,238.19,97.43,0.02,72.62
1987,1,21,6.79,-2.81,13.47,3.01,4.18,1.93,215.0,2.53,215.38,97.68,0.0,52.56
1987,1,22,7.27,3.96,13.83,3.18,5.61,2.02,91.62,2.78,93.38,97.8,0.0,80.12
1987,1,23,8.16,5.03,13.58,4.82,5.61,1.36,225.62,1.91,224.12,97.67,0.0,81.75
1987,1,24,8.46,2.12,15.12,3.35,7.5,3.18,217.94,5.16,218.0,97.72,0.01,67.19
1987,1,25,8.54,4.38,15.12,4.63,8.52,3.0,179.12,4.31,178.69,98.16,0.01,76.81
1987,1,26,7.44,3.45,14.36,1.84,6.9,6.52,232.94,8.59,233.69,97.51,0.0,77.25
1987,1,27,10.91,2.75,19.47,4.99,10.46,7.09,250.5,9.79,251.25,96.77,0.0,60.19
1987,1,28,14.42,2.85,22.81,9.93,13.79,5.88,248.38,9.16,249.0,96.61,0.0,47.44
1987,1,29,12.25,1.01,18.55,8.52,11.81,5.93,235.94,8.83,236.19,96.06,0.0,47.81
1987,1,30,12.01,0.2,20.28,6.99,11.52,3.44,244.75,5.76,245.75,95.64,0.0,46.25
1987,1,31,10.93,4.59,17.47,5.63,10.92,3.61,292.88,6.06,292.81,96.17,0.33,68.69
1987,2,1,9.6,4.62,15.94,4.64,9.58,4.59,341.44,7.1,341.25,97.19,0.68,74.5
1987,2,2,8.63,2.97,15.81,2.48,8.28,3.99,244.06,6.02,244.62,97.34,0.08,70.81
1987,2,3,10.71,2.62,18.55,5.19,10.58,4.78,231.38,7.66,231.94,97.09,0.0,60.0
1987,2,4,10.73,2.76,17.94,5.65,9.93,2.88,116.0,4.04,117.0,96.67,0.12,60.0
1987,2,5,10.44,4.96,17.05,6.56,10.3,5.12,274.12,7.91,274.31,96.51,0.47,71.81
1987,2,6,9.77,6.59,14.78,6.39,9.62,4.79,242.12,7.68,242.19,97.23,1.8,82.38
1987,2,7,9.12,3.62,16.37,4.17,9.11,4.09,335.81,6.34,335.25,97.71,0.1,72.56
1987,2,8,10.35,5.52,19.12,4.05,10.29,4.27,288.56,6.52,288.12,97.72,0.04,75.81
1987,2,9,9.3,3.95,17.08,2.78,9.19,3.84,255.69,5.73,256.19,97.57,0.12,70.88
1987,2,10,9.51,-0.19,17.24,3.91,9.27,4.63,234.0,7.35,234.56,96.65,0.0,53.19
1987,2,11,9.76,-1.22,16.33,4.51,9.51,4.78,235.81,7.49,236.12,95.78,0.46,48.0
1987,2,12,8.93,2.07,13.7,5.87,8.97,5.77,196.5,7.98,197.06,94.67,1.33,64.31
1987,2,13,9.02,3.4,12.76,5.95,8.66,7.98,284.88,11.18,285.62,95.18,1.56,69.38
1987,2,14,9.87,3.17,17.62,4.74,9.94,6.34,307.94,9.35,308.38,96.04,0.15,65.88
1987,2,15,10.12,2.4,18.0,4.31,10.3,4.33,280.94,6.82,280.94,96.27,0.02,64.25
1987,2,16,10.21,1.65,17.58,4.05,10.35,5.05,294.19,7.7,293.69,96.16,0.02,59.0
1987,2,17,9.88,0.73,19.19,1.72,9.9,5.14,263.5,8.02,264.56,96.3,0.01,58.5
1987,2,18,11.32,5.95,17.94,6.95,11.09,2.92,174.38,4.23,175.69,96.19,0.44,73.62
1987,2,19,9.7,4.46,16.01,3.53,9.54,4.57,260.25,6.62,260.12,95.46,0.98,72.44
1987,2,20,5.5,-3.51,12.55,-0.56,5.8,5.43,258.81,7.97,259.56,96.32,0.09,58.12
1987,2,21,5.84,-6.57,11.63,1.09,5.29,4.22,215.75,6.59,215.75,96.75,0.09,42.06
1987,2,22,8.45,-2.24,15.54,2.8,7.89,5.3,260.94,7.98,261.19,96.22,1.57,51.12
1987,2,23,6.18,0.76,11.8,2.46,6.27,5.95,317.12,8.78,317.44,96.58,1.03,71.38
1987,2,24,6.95,-1.04,15.37,-0.24,7.35,4.22,271.19,6.55,272.31,97.05,0.12,63.06
1987,2,25,10.94,1.55,18.54,4.5,10.13,3.48,246.88,5.08,248.0,96.87,0.07,54.75
1987,2,26,10.57,6.5,16.65,6.05,10.98,6.02,140.25,8.05,155.31,96.95,10.23,77.62
1987,2,27,10.1,4.75,15.7,5.13,10.17,4.16,156.0,5.47,200.12,97.86,0.3,72.12
1987,2,28,12.69,4.78,20.93,5.71,12.58,4.95,309.31,7.24,309.12,97.3,0.03,62.44
1987,3,1,13.07,6.18,20.61,7.39,13.26,6.37,255.0,9.09,254.94,97.16,0.22,67.19
1987,3,2,13.26,6.11,22.65,4.73,14.03,3.66,293.88,5.92,293.81,97.3,0.01,66.25
1987,3,3,14.33,5.48,22.3,7.78,14.72,7.77,298.88,10.38,298.56,96.41,0.02,56.88
1987,3,4,10.0,1.89,17.54,4.15,10.44,5.48,333.0,7.99,332.88,96.83,0.0,61.38
1987,3,5,11.57,2.65,21.49,3.5,12.26,3.05,253.75,4.9,254.56,97.07,0.0,62.5
1987,3,6,9.81,3.85,16.25,4.8,10.63,3.5,128.75,5.2,126.69,97.22,0.02,69.38
1987,3,7,10.3,2.95,19.03,1.88,11.7,3.62,139.44,5.22,144.12,97.21,0.11,64.75
1987,3,8,9.85,5.69,14.29,5.37,10.23,3.57,145.88,5.09,144.75,96.88,3.56,75.81
1987,3,9,7.0,5.35,9.58,5.12,7.33,3.16,152.88,3.91,153.31,96.87,9.66,89.5
1987,3,10,10.28,6.16,16.16,5.51,10.71,4.36,136.81,6.34,166.12,96.61,3.71,77.94
1987,3,11,7.51,2.46,12.32,2.42,8.37,2.22,139.0,3.48,140.75,97.17,1.26,72.88
1987,3,12,8.33,3.98,13.82,4.72,8.9,3.65,119.62,4.74,121.06,97.09,1.06,75.44
1987,3,13,10.08,6.07,17.51,4.36,11.26,3.79,95.38,5.01,95.38,96.63,0.36,78.94
1987,3,14,11.78,6.41,17.91,6.48,12.82,3.1,162.25,4.66,174.69,96.61,1.0,72.94
1987,3,15,10.57,2.86,16.73,5.61,11.32,4.57,236.69,6.4,220.81,96.76,0.3,63.12
1987,3,16,8.84,1.68,16.17,3.17,9.82,2.47,285.19,4.01,286.94,96.8,0.0,65.31
1987,3,17,10.17,1.71,16.12,5.28,11.31,2.37,138.38,3.73,135.88,96.61,0.93,58.56
1987,3,18,9.74,4.01,16.57,4.27,11.53,2.42,103.12,3.53,104.25,96.73,1.55,70.88
1987,3,19,12.3,4.13,20.19,5.75,13.33,3.35,218.0,5.07,219.94,96.47,0.07,60.88
1987,3,20,14.05,4.94,21.44,7.39,14.82,3.26,200.44,4.88,201.75,96.19,0.21,58.69
1987,3,21,12.82,8.55,18.15,9.44,14.12,4.12,60.81,5.27,61.69,96.41,2.23,77.69
1987,3,22,11.23,6.0,15.73,6.19,11.67,6.81,136.25,9.23,151.38,96.6,13.82,72.69
1987,3,23,10.19,2.69,17.63,5.31,10.98,5.5,335.0,8.09,334.81,97.35,0.44,65.81
1987,3,24,11.01,0.8,20.27,2.32,11.52,3.54,275.19,5.23,276.44,97.26,0.0,57.38
1987,3,25,13.44,-1.17,22.94,4.39,13.51,4.61,263.56,6.93,264.5,96.96,0.0,40.94
1987,3,26,15.39,0.35,23.44,8.89,15.16,3.3,244.06,5.52,245.31,97.01,0.0,38.81
1987,3,27,15.39,4.52,24.03,7.86,16.33,3.1,182.38,4.84,181.94,97.26,0.0,53.69
1987,3,28,17.25,2.31,26.77,9.66,16.52,3.91,251.19,5.7,251.44,96.83,0.0,40.75
1987,3,29,15.03,3.1,23.31,8.46,15.59,5.34,312.31,7.62,309.88,96.16,0.98,46.25
1987,3,30,8.83,-1.11,13.66,4.45,9.67,6.66,296.06,9.0,296.25,96.56,0.33,52.88
1987,3,31,8.66,-0.29,13.89,5.42,9.32,8.48,311.0,11.07,311.38,96.66,0.53,55.31
1987,4,1,8.26,1.18,14.45,2.12,8.78,4.67,300.31,6.81,300.44,96.47,2.23,64.56
1987,4,2,10.0,-0.2,19.15,0.69,10.79,4.28,253.19,6.42,254.56,96.28,0.01,55.31
1987,4,3,13.16,-1.77,22.19,4.71,13.32,5.83,196.5,8.54,196.88,96.14,0.0,39.94
1987,4,4,16.06,-0.45,26.96,6.75,15.73,3.77,201.81,5.62,202.44,96.06,0.0,40.88
1987,4,5,16.81,5.79,26.01,8.01,17.16,3.59,100.5,5.16,101.75,96.71,0.0,52.75
1987,4,6,19.59,6.57,28.98,11.73,20.56,3.55,203.44,5.26,205.06,97.02,0.0,47.31
1987,4,7,20.55,6.28,29.05,13.84,20.56,2.59,212.12,3.57,213.75,97.05,0.0,42.19
1987,4,8,23.37,6.69,32.85,16.94,23.62,1.81,161.62,2.7,164.25,96.74,0.0,38.62
1987,4,9,22.42,7.87,30.75,16.3,22.49,2.75,188.38,3.88,207.12,96.53,0.2,44.06
1987,4,10,16.47,10.75,21.97,11.55,17.26,3.4,155.56,4.58,155.5,96.76,2.39,70.31
1987,4,11,14.89,3.54,22.05,8.13,16.37,3.86,266.12,5.37,250.31,97.02,0.11,54.94
1987,4,12,15.76,2.51,22.4,8.07,17.12,2.83,303.0,4.11,303.19,96.99,0.04,46.38
1987,4,13,13.6,5.14,19.12,7.34,14.12,5.93,315.06,8.21,314.88,96.73,6.91,58.31
1987,4,14,11.42,5.4,16.67,6.66,12.07,7.81,331.06,10.34,331.12,96.85,9.15,67.69
1987,4,15,12.55,5.92,17.73,8.28,13.63,5.02,149.88,6.84,149.69,97.38,3.11,66.56
1987,4,16,12.82,6.83,17.85,8.26,13.9,2.41,221.94,3.85,220.62,97.58,7.35,69.06
1987,4,17,12.63,2.42,20.83,4.84,14.19,2.84,154.12,4.09,151.19,97.83,0.0,56.69
1987,4,18,14.27,4.91,22.95,6.9,15.58,2.59,180.31,3.47,183.25,97.83,0.0,59.56
1987,4,19,17.81,5.05,27.4,9.54,18.8,2.59,197.56,3.73,203.0,97.64,0.13,47.94
1987,4,20,19.43,4.9,28.58,10.2,20.05,4.07,224.25,5.93,225.88,97.43,0.0,44.56
1987,4,21,21.77,4.14,30.76,13.55,22.14,3.95,231.44,5.78,233.06,97.14,0.0,36.12
1987,4,22,19.52,7.39,27.83,12.34,21.04,3.34,92.38,4.61,92.31,97.28,0.0,49.0
1987,4,23,15.73,10.27,20.4,10.91,16.53,3.09,89.94,4.22,74.44,97.56,0.51,70.94
1987,4,24,15.91,9.0,22.97,10.06,17.64,4.0,137.44,5.02,138.94,97.46,0.03,68.94
1987,4,25,18.64,11.43,26.3,11.88,19.37,2.32,146.0,3.11,144.81,97.11,0.25,67.19
1987,4,26,21.03,11.3,31.28,12.12,22.31,3.3,99.44,4.49,96.12,97.04,0.0,60.25
1987,4,27,21.77,10.32,33.3,12.95,23.47,2.73,169.31,3.52,174.5,97.01,0.0,54.88
1987,4,28,18.33,7.74,25.44,12.55,20.04,5.05,64.06,6.37,63.56,97.37,0.0,52.75
1987,4,29,16.11,4.58,24.56,8.69,18.02,4.39,95.31,5.86,95.56,97.69,0.0,50.88
1987,4,30,15.44,6.08,22.51,8.58,16.12,3.28,213.31,4.49,215.19,97.32,0.0,56.75
1987,5,1,18.14,10.69,26.31,11.84,19.68,2.92,174.81,3.83,177.44,96.82,0.25,64.19
1987,5,2,18.87,11.45,26.39,14.06,19.52,1.87,206.88,2.73,206.25,96.58,0.09,64.12
1987,5,3,18.58,9.91,27.3,11.84,20.96,3.71,89.38,4.5,89.12,96.57,0.0,61.69
1987,5,4,17.73,8.41,24.68,11.86,19.3,5.02,84.25,5.92,98.69,96.6,0.03,55.81
1987,5,5,11.66,3.59,17.82,3.81,14.26,3.75,103.81,4.22,87.69,96.85,0.69,59.5
1987,5,6,14.65,2.33,21.87,7.76,16.4,3.98,260.69,4.99,258.75,96.7,0.12,49.75
1987,5,7,15.9,4.15,23.76,8.34,17.75,3.49,242.12,4.78,241.62,96.81,2.22,51.25
1987,5,8,18.31,5.38,27.65,9.84,19.98,3.09,143.44,4.19,160.56,96.95,0.0,49.5
1987,5,9,17.15,6.21,25.35,9.71,19.33,3.74,94.81,4.66,95.44,97.24,0.01,53.81
1987,5,10,18.58,5.37,26.49,11.0,20.18,3.72,140.5,4.48,143.25,97.2,0.0,44.81
1987,5,11,22.01,9.45,29.62,15.21,22.83,2.92,219.44,4.68,218.25,96.74,3.21,47.75
1987,5,12,19.23,9.4,25.31,15.72,20.73,1.93,105.56,2.94,118.94,96.72,0.55,56.25
1987,5,13,20.96,9.27,28.76,12.28,22.21,3.95,207.69,5.27,209.75,96.59,0.38,51.75
1987,5,14,19.95,8.05,27.25,12.77,20.89,4.35,190.38,5.72,190.88,96.31,3.84,50.5
1987,5,15,17.7,6.48,26.09,10.33,19.58,6.23,271.81,7.74,270.25,96.47,0.0,51.88
1987,5,16,19.18,6.89,27.72,10.73,21.07,3.51,183.12,4.76,184.75,96.8,0.0,50.38
1987,5,17,18.79,6.24,27.06,11.42,20.18,4.79,122.81,6.14,123.62,96.49,0.0,48.75
1987,5,18,20.65,9.22,27.91,13.78,22.56,5.2,103.69,6.63,131.81,96.41,0.0,52.06
1987,5,19,18.87,8.86,24.65,13.08,20.65,3.37,89.69,4.17,89.81,96.89,0.01,54.5
1987,5,20,20.07,10.98,28.4,13.9,21.97,6.22,172.62,7.45,187.06,96.75,0.01,58.38
1987,5,21,18.84,4.94,28.64,9.38,20.49,5.21,255.25,6.89,269.0,97.0,0.0,46.5
1987,5,22,21.38,6.11,30.12,13.07,21.8,3.04,195.06,4.21,197.06,96.58,0.07,40.75
1987,5,23,20.44,9.61,28.08,13.51,21.43,3.04,99.75,4.25,101.38,96.21,0.08,52.44
1987,5,24,22.26,11.35,29.67,16.59,23.71,6.16,40.56,7.68,40.56,96.2,0.61,52.88
1987,5,25,21.9,10.08,30.08,14.48,23.8,5.44,51.75,6.91,51.0,96.7,0.07,51.31
1987,5,26,21.86,9.7,30.65,14.73,23.72,2.26,72.19,3.34,71.62,96.82,0.48,49.0
1987,5,27,22.08,9.59,29.48,14.98,24.18,3.2,88.31,4.19,88.88,96.91,0.95,48.44
1987,5,28,19.37,10.58,24.74,14.37,21.05,4.3,36.38,5.65,36.44,96.76,0.75,59.25
1987,5,29,18.18,8.65,25.37,12.31,19.93,5.8,315.56,7.58,330.12,96.9,2.53,57.75
1987,5,30,17.76,7.88,24.37,10.98,19.37,5.3,334.06,7.38,333.75,97.0,1.22,56.38
1987,5,31,20.91,8.05,28.71,12.69,23.24,3.72,228.62,5.31,227.5,97.21,0.05,49.38
1987,6,1,22.72,8.7,32.42,13.9,25.01,2.19,137.25,3.31,143.56,97.16,0.03,46.75
1987,6,2,22.67,9.24,30.03,15.9,25.13,2.59,80.25,3.48,78.06,97.23,0.43,45.31
1987,6,3,23.01,9.05,31.91,14.52,25.4,3.52,162.56,4.55,165.62,97.15,0.0,46.31
1987,6,4,26.26,9.05,36.69,15.31,27.75,3.55,215.88,4.83,217.81,96.7,0.0,41.38
1987,6,5,26.39,10.82,33.84,19.36,28.21,4.14,57.06,5.8,56.25,96.82,0.02,40.56
1987,6,6,25.12,8.03,33.71,16.91,27.47,3.45,109.56,4.35,110.62,97.25,0.0,36.69
1987,6,7,26.44,7.65,33.94,19.01,27.42,3.51,191.06,4.75,192.88,97.18,0.02,32.5
1987,6,8,29.24,8.43,38.23,20.08,30.02,4.55,201.12,6.13,201.88,96.49,0.0,31.94
1987,6,9,26.41,12.58,33.68,20.87,28.2,4.85,30.81,6.14,30.0,96.24,0.66,44.81
1987,6,10,25.76,13.42,33.92,17.78,27.98,3.7,116.62,4.92,117.81,96.72,0.19,51.31
1987,6,11,27.72,11.22,37.4,18.9,29.54,2.95,168.19,3.93,170.44,97.03,0.0,41.69
1987,6,12,31.51,8.54,41.2,23.72,32.12,3.12,192.12,4.24,193.06,96.95,0.0,26.81
1987,6,13,32.87,7.64,42.56,24.87,32.77,3.43,165.12,4.48,166.75,96.61,0.0,23.56
1987,6,14,31.94,9.81,42.81,22.1,33.56,3.93,127.19,5.95,129.81,96.49,0.0,31.06
1987,6,15,29.94,10.69,37.42,23.29,31.65,4.58,74.69,5.61,103.38,96.72,0.0,31.62
1987,6,16,25.81,9.45,35.19,18.37,28.7,5.81,160.44,6.68,173.88,97.22,0.0,38.06
1987,6,17,23.47,6.45,31.16,16.69,26.12,4.7,42.44,5.95,41.44,97.34,0.0,35.31
1987,6,18,23.77,8.05,32.82,15.39,26.8,3.49,76.19,4.54,72.88,97.16,0.0,39.56
1987,6,19,24.14,9.61,31.12,18.13,25.06,3.93,212.44,5.4,213.5,96.68,0.0,41.5
1987,6,20,27.7,9.74,36.21,19.05,29.53,4.68,209.19,6.03,209.5,96.39,0.0,37.69
1987,6,21,25.5,10.35,33.65,18.02,29.31,3.28,110.81,4.26,122.56,96.93,0.02,43.69
1987,6,22,24.65,8.94,32.55,16.99,28.12,2.81,85.44,3.38,81.94,97.26,0.32,39.75
1987,6,23,23.05,11.39,28.33,18.37,25.26,2.45,82.25,3.05,77.88,97.36,0.52,49.06
1987,6,24,21.66,11.45,26.67,17.58,23.47,3.19,63.25,4.28,62.88,97.24,0.4,53.88
1987,6,25,22.94,10.26,30.67,17.68,25.34,3.25,91.5,3.94,90.94,97.01,0.06,47.44
1987,6,26,26.98,12.71,37.3,19.07,29.13,3.36,98.44,4.17,100.56,96.78,0.17,45.5
1987,6,27,27.86,12.16,35.51,21.19,29.68,5.91,126.31,7.55,125.56,96.9,0.02,41.62
1987,6,28,25.89,9.87,33.83,18.18,28.41,4.68,120.69,6.06,133.69,97.13,0.06,40.06
1987,6,29,25.18,10.65,31.25,17.83,27.74,3.77,80.88,4.74,78.38,97.29,0.18,42.19
1987,6,30,25.67,10.94,32.35,18.18,28.26,3.67,53.38,4.76,51.75,97.2,0.56,43.62
1987,7,1,25.65,12.3,30.57,19.9,27.35,2.04,208.12,2.64,208.19,97.04,1.3,44.62
1987,7,2,27.29,14.1,33.67,21.79,28.66,2.05,237.62,2.77,240.31,97.0,1.29,46.38
1987,7,3,29.19,15.01,35.94,21.53,30.6,1.82,266.5,2.62,253.31,96.92,0.53,44.19
1987,7,4,28.83,15.58,35.65,22.5,30.98,3.11,111.31,4.01,114.81,96.86,1.84,46.94
1987,7,5,29.09,16.65,36.1,23.08,31.34,2.21,197.19,2.81,199.31,96.8,1.73,49.88
1987,7,6,28.94,14.89,35.24,23.05,31.19,2.8,83.19,3.71,83.31,96.94,1.13,45.69
1987,7,7,27.2,14.26,32.8,21.97,28.37,2.45,86.5,3.34,86.19,96.98,5.96,46.81
1987,7,8,27.07,13.38,34.05,20.83,28.71,3.23,128.56,4.12,129.94,96.91,4.65,45.25
1987,7,9,27.98,14.12,36.23,21.73,29.53,2.06,119.81,2.91,121.75,96.67,0.4,46.12
1987,7,10,27.29,14.38,33.81,21.55,29.5,5.01,65.5,6.37,64.69,96.78,0.32,47.69
1987,7,11,24.83,12.12,30.9,19.55,26.31,3.91,109.25,5.05,109.38,96.89,0.0,47.94
1987,7,12,24.14,11.54,30.47,19.43,25.18,4.52,89.0,5.82,89.69,96.89,0.56,48.81
1987,7,13,24.58,12.9,32.16,18.03,26.3,5.38,77.5,7.02,77.69,96.77,0.14,55.69
1987,7,14,25.29,11.38,32.76,18.59,26.8,5.55,72.31,7.31,72.56,96.78,0.0,47.94
1987,7,15,26.62,9.9,35.04,19.35,28.36,4.46,83.31,6.16,83.5,96.79,0.0,40.38
1987,7,16,26.8,11.23,33.75,21.04,28.24,3.59,95.5,4.73,95.69,96.69,0.0,40.25
1987,7,17,28.18,7.77,36.58,20.58,29.5,2.66,109.5,3.55,111.94,96.39,0.0,32.12
1987,7,18,30.25,10.41,39.69,21.91,31.74,2.98,203.94,4.04,205.0,96.36,0.0,33.5
1987,7,19,32.16,8.83,41.38,24.4,32.74,3.15,188.38,4.22,189.62,96.54,0.0,27.0
1987,7,20,32.83,7.8,41.65,25.44,32.93,3.15,143.44,4.24,145.56,96.66,0.0,24.25
1987,7,21,31.71,8.46,41.12,23.05,33.07,3.72,166.81,4.88,167.94,96.63,0.0,26.62
1987,7,22,31.08,10.48,41.34,22.1,32.98,3.65,117.56,5.19,119.25,96.7,0.0,33.44
1987,7,23,33.67,7.01,43.05,26.4,34.22,3.23,170.75,4.38,172.38,96.78,0.0,21.88
1987,7,24,33.1,8.37,43.05,24.44,34.05,4.5,179.12,6.09,179.31,96.82,0.0,26.81
1987,7,25,32.73,8.92,42.79,23.68,34.01,4.45,198.12,6.12,198.5,96.77,0.0,27.5
1987,7,26,32.46,9.56,42.29,23.23,34.51,3.99,170.31,5.21,171.5,96.55,0.0,30.44
1987,7,27,28.17,13.42,35.12,21.26,31.18,6.01,31.5,7.1,30.31,96.98,0.0,42.81
1987,7,28,27.31,10.12,35.8,19.72,30.45,4.24,235.5,5.47,233.69,96.98,0.0,36.56
1987,7,29,28.43,9.39,38.08,18.75,31.7,2.98,180.5,3.78,183.75,96.83,0.0,34.94
1987,7,30,32.0,10.73,41.46,22.8,34.04,4.38,222.5,6.05,224.56,96.51,0.09,30.69
1987,7,31,28.9,15.28,35.73,22.86,31.55,6.12,39.19,7.09,38.88,96.74,0.45,46.88
1987,8,1,27.0,12.85,33.95,20.67,30.01,5.1,16.25,6.05,14.56,96.93,0.56,44.06
1987,8,2,26.38,11.19,34.47,18.57,29.5,3.54,172.12,4.6,184.62,96.93,0.0,43.62
1987,8,3,27.21,13.74,35.76,20.18,30.67,2.76,184.56,3.02,174.94,96.93,0.0,48.19
1987,8,4,27.83,12.87,37.12,19.45,31.45,2.62,154.44,3.19,156.12,96.83,0.0,46.81
1987,8,5,29.17,12.11,37.47,21.57,31.91,2.7,141.12,3.5,138.31,96.72,0.0,39.19
1987,8,6,30.68,11.21,38.77,22.8,32.61,3.56,204.69,4.71,206.81,96.67,0.0,33.88
1987,8,7,31.71,8.26,40.55,23.56,33.31,4.3,197.94,5.97,199.06,96.69,0.0,27.69
1987,8,8,31.38,6.83,40.83,22.41,32.73,4.52,179.62,6.28,179.5,96.96,0.0,27.44
1987,8,9,32.49,5.76,42.73,23.69,33.41,4.38,201.31,5.99,201.25,96.98,0.0,22.19
1987,8,10,33.55,6.44,42.13,25.36,34.23,3.66,206.56,4.79,205.38,96.93,0.0,21.06
1987,8,11,33.44,6.12,42.3,26.54,34.4,2.99,196.94,4.05,196.12,96.97,0.0,20.5
1987,8,12,33.87,5.04,42.51,26.55,34.54,3.9,237.69,5.3,237.75,96.89,0.0,18.5
1987,8,13,34.27,4.77,43.8,26.16,35.88,2.55,224.25,3.65,226.25,96.77,0.0,18.5
1987,8,14,31.83,12.45,40.88,23.8,34.75,2.84,97.88,3.44,95.25,96.99,0.0,34.94
1987,8,15,32.55,11.62,41.3,24.43,34.48,2.74,195.06,3.42,197.94,97.03,0.0,32.06
1987,8,16,34.69,3.48,44.19,25.6,36.28,3.03,199.88,4.39,212.81,96.79,0.0,16.56
1987,8,17,31.12,12.23,39.26,23.69,33.46,4.41,54.56,5.54,52.75,96.92,0.0,34.12
1987,8,18,30.23,16.21,37.83,22.88,33.74,2.37,152.94,2.53,152.0,96.96,0.0,48.12
1987,8,19,29.77,14.53,36.85,23.72,33.62,2.08,60.0,2.91,51.69,96.95,0.13,42.25
1987,8,20,29.04,14.19,36.73,22.26,32.71,2.54,67.5,3.48,62.25,96.94,0.03,46.25
1987,8,21,28.12,14.59,35.15,21.12,31.54,2.94,75.38,3.71,72.56,96.91,0.03,49.31
1987,8,22,28.96,15.59,35.93,21.93,31.76,2.8,184.06,3.67,187.44,96.69,0.71,48.38
1987,8,23,29.87,14.8,37.94,22.41,32.65,3.9,178.0,4.98,182.25,96.65,0.03,44.25
1987,8,24,29.9,14.52,38.98,22.35,31.85,4.09,177.75,5.27,179.69,96.59,0.04,47.56
1987,8,25,30.26,13.87,39.54,22.84,32.66,2.9,171.38,3.86,172.25,96.64,0.99,48.44
1987,8,26,27.83,16.78,35.14,21.84,30.48,4.87,64.69,5.76,64.81,96.87,1.64,55.38
1987,8,27,28.37,16.74,36.68,20.97,30.84,3.25,87.94,4.34,88.44,96.86,0.18,54.81
1987,8,28,30.13,13.74,38.65,23.1,31.65,2.18,180.94,2.93,183.12,96.85,0.0,43.5
1987,8,29,30.93,15.15,38.99,22.78,33.28,3.05,103.88,3.95,106.0,96.92,0.03,42.56
1987,8,30,29.3,16.89,36.29,23.55,32.05,3.55,105.56,4.38,106.38,96.93,0.92,50.25
1987,8,31,27.79,18.75,34.38,22.2,30.53,3.27,141.5,3.66,142.62,96.99,3.87,60.81
1987,9,1,28.48,16.51,35.14,23.24,30.21,2.84,154.56,3.74,170.0,96.96,0.55,51.56
1987,9,2,28.83,13.33,36.24,23.18,30.45,2.37,166.0,3.34,169.31,96.84,0.2,42.56
1987,9,3,28.62,16.98,36.19,21.84,30.76,2.62,45.19,3.56,41.75,96.75,2.62,52.5
1987,9,4,27.82,16.7,35.23,22.37,28.94,2.45,180.62,3.52,181.5,96.81,4.36,55.31
